Count,Date,Hour,Temperature,Humidity,Wind,Visibility,Dew,Solar,Rainfall,Snowfall,Seasons,Holiday,Functioning,ID
299,28/10/2018,3,6.2,59,0.6,2000,-1.2,0,0,0,Autumn,No Holiday,Yes,416534
148,28/10/2018,4,6.8,65,1.1,2000,0.6,0,0,0,Autumn,No Holiday,Yes,893961
27,28/10/2018,5,7.2,68,2.5,1740,1.6,0,0,0,Autumn,No Holiday,Yes,289252
55,28/10/2018,6,6.9,86,1.7,1988,4.7,0,1.5,0,Autumn,No Holiday,Yes,797282
134,28/10/2018,7,6.9,88,0.9,1991,5,0,0,0,Autumn,No Holiday,Yes,219559
74,28/10/2018,8,6.8,89,1.4,1856,5.1,0.05,0,0,Autumn,No Holiday,Yes,891136
195,28/10/2018,9,7.3,90,1.1,1889,5.7,0.12,2.5,0,Autumn,No Holiday,Yes,324113
330,28/10/2018,10,8.2,89,0.4,1365,6.4,0.39,0,0,Autumn,No Holiday,Yes,395342
544,28/10/2018,11,9.4,86,1.2,1220,7.1,0.75,0,0,Autumn,No Holiday,Yes,270473
630,28/10/2018,12,11.9,74,1.6,1801,7.4,1.84,0,0,Autumn,No Holiday,Yes,381006
916,28/10/2018,13,12.1,75,1.2,1775,7.7,0.99,0,0,Autumn,No Holiday,Yes,900163
962,28/10/2018,14,12.4,72,1.9,1860,7.4,1.06,0,0,Autumn,No Holiday,Yes,661653
948,28/10/2018,15,12.2,67,3.3,2000,6.2,0.86,0,0,Autumn,No Holiday,Yes,352249
385,28/10/2018,16,12.2,65,1.9,2000,5.8,0.52,0,0,Autumn,No Holiday,Yes,916959
535,28/10/2018,17,9.4,85,1.2,2000,6.9,0.07,1.5,0,Autumn,No Holiday,Yes,300199
651,28/10/2018,18,8.9,85,1.8,2000,6.5,0.01,0,0,Autumn,No Holiday,Yes,561607
645,28/10/2018,19,8.4,85,1.2,2000,6,0,0,0,Autumn,No Holiday,Yes,647086
624,28/10/2018,20,8.2,82,2.8,2000,5.3,0,0,0,Autumn,No Holiday,Yes,887067
670,28/10/2018,21,7.6,75,1.1,2000,3.4,0,0,0,Autumn,No Holiday,Yes,110240
625,28/10/2018,22,6.7,76,0.6,2000,2.7,0,0,0,Autumn,No Holiday,Yes,592214
512,28/10/2018,23,6,74,1.1,2000,1.7,0,0,0,Autumn,No Holiday,Yes,759553
434,29/10/2018,0,5.3,81,1.7,1993,2.2,0,0,0,Autumn,No Holiday,Yes,653188
326,29/10/2018,1,5.1,83,1.1,1989,2.4,0,0,0,Autumn,No Holiday,Yes,732452
184,29/10/2018,2,4.7,81,1,1918,1.7,0,0,0,Autumn,No Holiday,Yes,577721
123,29/10/2018,3,5,67,0.8,2000,-0.6,0,0,0,Autumn,No Holiday,Yes,907858
117,29/10/2018,4,5.6,66,0.7,2000,-0.2,0,0,0,Autumn,No Holiday,Yes,178793
161,29/10/2018,5,5.1,76,0.7,2000,1.2,0,0,0,Autumn,No Holiday,Yes,527862
436,29/10/2018,6,4.7,76,0.6,2000,0.8,0,0,0,Autumn,No Holiday,Yes,526352
1070,29/10/2018,7,4.6,76,0.7,2000,0.7,0,0,0,Autumn,No Holiday,Yes,390922
1888,29/10/2018,8,5.1,67,0.3,1981,-0.5,0.24,0,0,Autumn,No Holiday,Yes,338415
1021,29/10/2018,9,7.5,53,1.6,1981,-1.4,1.01,0,0,Autumn,No Holiday,Yes,729723
771,29/10/2018,10,9.6,43,1.8,1930,-2.3,1.49,0,0,Autumn,No Holiday,Yes,502472
796,29/10/2018,11,11,46,2.6,1946,-0.1,1.97,0,0,Autumn,No Holiday,Yes,316260
737,29/10/2018,12,10.8,49,2.7,2000,0.4,1.45,0,0,Autumn,No Holiday,Yes,273264
815,29/10/2018,13,10.4,49,2.7,2000,0.1,0.54,0,0,Autumn,No Holiday,Yes,466666
838,29/10/2018,14,11.3,39,3.7,2000,-2.1,1.18,0,0,Autumn,No Holiday,Yes,155106
884,29/10/2018,15,11,46,3.4,2000,-0.1,0.57,0,0,Autumn,No Holiday,Yes,182894
1069,29/10/2018,16,11.3,41,3.6,2000,-1.4,0.94,0,0,Autumn,No Holiday,Yes,624770
1274,29/10/2018,17,10,43,4.9,2000,-2,0.43,0,0,Autumn,No Holiday,Yes,740101
1987,29/10/2018,18,9.4,51,3.4,2000,-0.2,0.02,0,0,Autumn,No Holiday,Yes,807495
1377,29/10/2018,19,8.1,53,3.7,2000,-0.9,0,0,0,Autumn,No Holiday,Yes,355512
1026,29/10/2018,20,6.8,59,3.2,2000,-0.6,0,0,0,Autumn,No Holiday,Yes,660261
979,29/10/2018,21,5.7,61,2.3,2000,-1.2,0,0,0,Autumn,No Holiday,Yes,889297
906,29/10/2018,22,5.1,58,2.2,2000,-2.4,0,0,0,Autumn,No Holiday,Yes,252874
658,29/10/2018,23,4.3,58,1.4,2000,-3.2,0,0,0,Autumn,No Holiday,Yes,365163
584,1/11/2018,0,5.7,62,2.3,1909,-1,0,0,0,Autumn,No Holiday,Yes,390984
524,1/11/2018,1,5.1,65,1.6,1932,-0.9,0,0,0,Autumn,No Holiday,Yes,352905
362,1/11/2018,2,4.4,64,1.4,2000,-1.8,0,0,0,Autumn,No Holiday,Yes,780283
242,1/11/2018,3,4.2,65,0.7,1962,-1.8,0,0,0,Autumn,No Holiday,Yes,456323
147,1/11/2018,4,3.6,70,0.8,1934,-1.3,0,0,0,Autumn,No Holiday,Yes,835340
154,1/11/2018,5,3.3,72,0,1946,-1.2,0,0,0,Autumn,No Holiday,Yes,429949
433,1/11/2018,6,2.9,75,0.2,1761,-1.1,0,0,0,Autumn,No Holiday,Yes,477906
1055,1/11/2018,7,2.5,75,0.5,1763,-1.4,0,0,0,Autumn,No Holiday,Yes,191948
1899,1/11/2018,8,2.8,74,0.9,1366,-1.3,0.13,0,0,Autumn,No Holiday,Yes,996711
1011,1/11/2018,9,4.7,60,0.9,1219,-2.4,0.82,0,0,Autumn,No Holiday,Yes,514859
696,1/11/2018,10,8.1,51,0.7,1100,-1.4,1.38,0,0,Autumn,No Holiday,Yes,167404
852,1/11/2018,11,11.1,46,1.6,1518,-0.1,1.84,0,0,Autumn,No Holiday,Yes,300329
926,1/11/2018,12,12.6,36,2.6,1785,-2.1,2.14,0,0,Autumn,No Holiday,Yes,543626
968,1/11/2018,13,13.6,32,1.8,1814,-2.8,2.22,0,0,Autumn,No Holiday,Yes,358576
1040,1/11/2018,14,14.9,31,2.5,1872,-2.1,2.06,0,0,Autumn,No Holiday,Yes,529544
1094,1/11/2018,15,14.8,30,2.7,1990,-2.6,1.71,0,0,Autumn,No Holiday,Yes,336083
1206,1/11/2018,16,14.7,32,2,1934,-1.8,1.13,0,0,Autumn,No Holiday,Yes,771010
1569,1/11/2018,17,13.7,37,1.4,2000,-0.7,0.49,0,0,Autumn,No Holiday,Yes,530929
2254,1/11/2018,18,11.8,43,1.3,1995,-0.3,0.03,0,0,Autumn,No Holiday,Yes,781668
1561,1/11/2018,19,10.5,49,1.2,1965,0.2,0,0,0,Autumn,No Holiday,Yes,598451
1269,1/11/2018,20,9.9,53,1.7,1868,0.7,0,0,0,Autumn,No Holiday,Yes,397148
1197,1/11/2018,21,9.3,54,1.1,1975,0.4,0,0,0,Autumn,No Holiday,Yes,990493
1115,1/11/2018,22,8.3,61,0.2,1809,1.2,0,0,0,Autumn,No Holiday,Yes,642175
806,1/11/2018,23,7.8,63,0.4,1547,1.1,0,0,0,Autumn,No Holiday,Yes,288830
720,4/11/2018,0,9.1,63,0.6,1292,2.4,0,0,0,Autumn,No Holiday,Yes,729839
517,4/11/2018,1,8.6,60,1.1,1416,1.2,0,0,0,Autumn,No Holiday,Yes,429282
378,4/11/2018,2,8.2,62,0.2,1415,1.3,0,0,0,Autumn,No Holiday,Yes,544431
296,4/11/2018,3,7.6,66,0.9,1432,1.6,0,0,0,Autumn,No Holiday,Yes,703262
188,4/11/2018,4,6.9,70,1.5,1314,1.7,0,0,0,Autumn,No Holiday,Yes,437143
112,4/11/2018,5,6.6,73,0.3,1219,2,0,0,0,Autumn,No Holiday,Yes,765746
141,4/11/2018,6,6.2,73,0.3,1018,1.7,0,0,0,Autumn,No Holiday,Yes,830343
259,4/11/2018,7,5.8,79,1,862,2.4,0,0,0,Autumn,No Holiday,Yes,956063
481,4/11/2018,8,5.7,78,1.1,714,2.1,0.09,0,0,Autumn,No Holiday,Yes,600291
632,4/11/2018,9,7.5,60,0.5,725,0.2,0.79,0,0,Autumn,No Holiday,Yes,133209
747,4/11/2018,10,11.1,51,0.8,679,1.3,1.38,0,0,Autumn,No Holiday,Yes,867015
963,4/11/2018,11,14.8,46,2,768,3.2,1.83,0,0,Autumn,No Holiday,Yes,184618
1145,4/11/2018,12,16.3,33,2.9,1530,0,2.13,0,0,Autumn,No Holiday,Yes,285404
1355,4/11/2018,13,18.3,26,1.2,1503,-1.5,2.17,0,0,Autumn,No Holiday,Yes,294835
1511,4/11/2018,14,19.3,28,1.7,1208,0.3,1.93,0,0,Autumn,No Holiday,Yes,283987
1579,4/11/2018,15,19,25,2.1,1748,-1.5,1.6,0,0,Autumn,No Holiday,Yes,889873
1690,4/11/2018,16,18.4,25,3.2,1909,-2,1.05,0,0,Autumn,No Holiday,Yes,556355
1596,4/11/2018,17,16.9,33,2.2,1972,0.5,0.43,0,0,Autumn,No Holiday,Yes,509480
1335,4/11/2018,18,14.5,46,2.6,1618,3,0.01,0,0,Autumn,No Holiday,Yes,961055
1180,4/11/2018,19,12.9,56,2.5,1345,4.3,0,0,0,Autumn,No Holiday,Yes,115238
1077,4/11/2018,20,12.7,59,1.2,1177,4.8,0,0,0,Autumn,No Holiday,Yes,654230
1001,4/11/2018,21,11.8,62,0.7,1030,4.7,0,0,0,Autumn,No Holiday,Yes,903786
912,4/11/2018,22,11.2,67,1.3,940,5.2,0,0,0,Autumn,No Holiday,Yes,155710
656,4/11/2018,23,10.6,73,1.3,931,5.9,0,0,0,Autumn,No Holiday,Yes,258147
520,5/11/2018,0,10.1,75,0,922,5.8,0,0,0,Autumn,No Holiday,Yes,771873
346,5/11/2018,1,9.3,78,0.1,828,5.6,0,0,0,Autumn,No Holiday,Yes,950043
206,5/11/2018,2,8.8,81,0,773,5.7,0,0,0,Autumn,No Holiday,Yes,434775
161,5/11/2018,3,8.3,81,1.1,642,5.2,0,0,0,Autumn,No Holiday,Yes,415237
107,5/11/2018,4,8,81,0.4,666,4.9,0,0,0,Autumn,No Holiday,Yes,106446
166,5/11/2018,5,8,84,0.7,569,5.4,0,0,0,Autumn,No Holiday,Yes,379901
448,5/11/2018,6,7.2,83,0.8,636,4.4,0,0,0,Autumn,No Holiday,Yes,731630
1115,5/11/2018,7,7,86,1.1,455,4.8,0,0,0,Autumn,No Holiday,Yes,360648
1975,5/11/2018,8,7.2,80,0.8,515,3.9,0.13,0,0,Autumn,No Holiday,Yes,528541
1005,5/11/2018,9,8.9,67,1.1,578,3,0.69,0,0,Autumn,No Holiday,Yes,173780
790,5/11/2018,10,11.8,59,0.9,616,4,1.23,0,0,Autumn,No Holiday,Yes,384547
829,5/11/2018,11,13.8,47,1.2,994,2.6,1.71,0,0,Autumn,No Holiday,Yes,621828
971,5/11/2018,12,16.4,48,2.1,653,5.3,1.68,0,0,Autumn,No Holiday,Yes,200973
986,5/11/2018,13,16.8,46,1.1,760,5,1.71,0,0,Autumn,No Holiday,Yes,687907
993,5/11/2018,14,17.5,38,1.2,1090,3,1.74,0,0,Autumn,No Holiday,Yes,771853
1100,5/11/2018,15,18,39,1,1208,3.8,1.21,0,0,Autumn,No Holiday,Yes,509174
1318,5/11/2018,16,16.8,46,1.8,1041,5,0.72,0,0,Autumn,No Holiday,Yes,288383
1664,5/11/2018,17,15.7,49,2,1252,5,0.26,0,0,Autumn,No Holiday,Yes,426604
2357,5/11/2018,18,14.5,54,1.3,1343,5.2,0.01,0,0,Autumn,No Holiday,Yes,904975
1618,5/11/2018,19,13.2,66,1.7,705,6.9,0,0,0,Autumn,No Holiday,Yes,771831
1464,5/11/2018,20,12.7,75,2,433,8.3,0,0,0,Autumn,No Holiday,Yes,473693
1289,5/11/2018,21,12.2,79,1.8,351,8.6,0,0,0,Autumn,No Holiday,Yes,169031
1215,5/11/2018,22,11.6,81,1.2,336,8.4,0,0,0,Autumn,No Holiday,Yes,637633
829,5/11/2018,23,10.9,82,0.1,346,7.9,0,0,0,Autumn,No Holiday,Yes,178072
395,8/11/2018,0,12.9,70,1.8,2000,7.5,0,0,0,Autumn,No Holiday,Yes,220752
158,8/11/2018,1,11.9,77,1.1,1634,7.9,0,0,0,Autumn,No Holiday,Yes,821641
122,8/11/2018,2,11.8,84,1.6,1874,9.1,0,0,0,Autumn,No Holiday,Yes,561562
78,8/11/2018,3,11.8,86,1.6,1819,9.5,0,0.5,0,Autumn,No Holiday,Yes,326804
50,8/11/2018,4,10.8,87,1.7,956,8.7,0,0,0,Autumn,No Holiday,Yes,997463
49,8/11/2018,5,10.8,89,1.6,957,9,0,0,0,Autumn,No Holiday,Yes,871771
136,8/11/2018,6,10.6,90,1.6,1065,9,0,1.5,0,Autumn,No Holiday,Yes,368967
174,8/11/2018,7,10.9,88,1.8,1866,8.9,0,0,0,Autumn,No Holiday,Yes,168403
148,8/11/2018,8,10.6,89,1.5,689,8.8,0.02,0,0,Autumn,No Holiday,Yes,780970
56,8/11/2018,9,10.6,94,2.1,739,9.6,0.06,2,0,Autumn,No Holiday,Yes,846224
17,8/11/2018,10,10.8,94,1.8,578,9.8,0.15,0,0,Autumn,No Holiday,Yes,794309
25,8/11/2018,11,10.9,95,2.4,519,10.1,0.12,0,0,Autumn,No Holiday,Yes,922933
17,8/11/2018,12,11.4,95,2.5,792,10.6,0.44,5.5,0,Autumn,No Holiday,Yes,746191
18,8/11/2018,13,11.5,95,2.1,457,10.7,0.32,0,0,Autumn,No Holiday,Yes,258709
46,8/11/2018,14,11.3,96,2.7,302,10.6,0.11,0,0,Autumn,No Holiday,Yes,280378
56,8/11/2018,15,11.4,96,2,910,10.7,0.07,9.5,0,Autumn,No Holiday,Yes,636108
14,8/11/2018,16,11.7,96,1.4,587,11,0.02,0,0,Autumn,No Holiday,Yes,654791
30,8/11/2018,17,11.9,97,0.7,269,11.4,0,0,0,Autumn,No Holiday,Yes,391012
40,8/11/2018,18,12.9,97,0,406,12.4,0,9,0,Autumn,No Holiday,Yes,993730
19,8/11/2018,19,12.8,97,0.9,245,12.3,0,0,0,Autumn,No Holiday,Yes,915184
12,8/11/2018,20,13.9,97,2.5,594,13.4,0,0,0,Autumn,No Holiday,Yes,826801
21,8/11/2018,21,14,96,4.1,292,13.3,0,18,0,Autumn,No Holiday,Yes,445222
14,8/11/2018,22,12.4,96,2.7,545,11.7,0,0,0,Autumn,No Holiday,Yes,266249
26,8/11/2018,23,11.5,96,3,691,10.8,0,0,0,Autumn,No Holiday,Yes,959146
0,9/11/2018,0,12,96,3.1,1185,11.3,0,18,0,Autumn,No Holiday,No,398740
0,9/11/2018,1,11.4,89,2.6,1376,9.6,0,0,0,Autumn,No Holiday,No,266922
0,9/11/2018,2,11.3,88,3.7,1680,9.3,0,0,0,Autumn,No Holiday,No,490294
0,9/11/2018,3,10.8,82,2.8,1712,7.8,0,0.5,0,Autumn,No Holiday,No,322265
0,9/11/2018,4,10.6,75,3.2,913,6.3,0,0,0,Autumn,No Holiday,No,430180
0,9/11/2018,5,10.9,68,3.1,1034,5.2,0,0,0,Autumn,No Holiday,No,750476
0,9/11/2018,6,11,70,3.1,900,5.7,0,0,0,Autumn,No Holiday,No,847666
0,9/11/2018,7,10.4,81,3,1741,7.2,0,0,0,Autumn,No Holiday,No,386330
0,9/11/2018,8,10.1,85,2.4,1809,7.6,0.05,0,0,Autumn,No Holiday,No,462546
0,9/11/2018,9,10.8,78,2.6,1985,7.1,0.13,0.5,0,Autumn,No Holiday,No,786481
0,9/11/2018,10,11.3,68,4.7,1984,5.5,0.44,0,0,Autumn,No Holiday,No,914962
0,9/11/2018,11,13.3,59,4.1,1970,5.4,1.43,0,0,Autumn,No Holiday,No,198227
0,9/11/2018,12,13.9,50,4.1,1964,3.6,2.14,0,0,Autumn,No Holiday,No,273659
0,9/11/2018,13,14,46,5.3,927,2.5,1.68,0,0,Autumn,No Holiday,No,388074
0,9/11/2018,14,15,49,2.8,518,4.3,1.53,0,0,Autumn,No Holiday,No,648957
0,9/11/2018,15,15.1,52,3.4,622,5.3,1.3,0,0,Autumn,No Holiday,No,402288
0,9/11/2018,16,14.3,59,3.6,858,6.3,0.72,0,0,Autumn,No Holiday,No,253495
0,9/11/2018,17,12.9,66,3.6,682,6.6,0.32,0,0,Autumn,No Holiday,No,457124
0,9/11/2018,18,12.3,69,2.1,623,6.7,0.01,0,0,Autumn,No Holiday,No,102531
0,9/11/2018,19,11.9,71,2.7,589,6.7,0,0,0,Autumn,No Holiday,No,447178
0,9/11/2018,20,11.9,72,2.5,526,7,0,0,0,Autumn,No Holiday,No,913263
0,9/11/2018,21,11.4,74,1.9,498,6.9,0,0,0,Autumn,No Holiday,No,568291
0,9/11/2018,22,11.2,75,1.7,478,6.9,0,0,0,Autumn,No Holiday,No,675729
0,9/11/2018,23,10.9,76,1.2,456,6.8,0,0,0,Autumn,No Holiday,No,802017
754,10/11/2018,0,11.3,77,0.9,433,7.4,0,0,0,Autumn,No Holiday,Yes,998646
679,10/11/2018,1,11.2,78,1.1,467,7.4,0,0,0,Autumn,No Holiday,Yes,916863
568,10/11/2018,2,10.7,80,0.6,409,7.3,0,0,0,Autumn,No Holiday,Yes,604679
372,10/11/2018,3,10.3,81,0.7,361,7.1,0,0,0,Autumn,No Holiday,Yes,559943
223,10/11/2018,4,9.5,87,0.6,266,7.4,0,0,0,Autumn,No Holiday,Yes,957631
137,10/11/2018,5,9.4,87,0.8,279,7.3,0,0,0,Autumn,No Holiday,Yes,756649
167,10/11/2018,6,9.5,85,0.6,304,7,0,0,0,Autumn,No Holiday,Yes,226459
309,10/11/2018,7,9.5,86,0.6,293,7.2,0,0,0,Autumn,No Holiday,Yes,416434
589,10/11/2018,8,9.3,85,0.3,313,6.9,0.07,0,0,Autumn,No Holiday,Yes,953841
628,10/11/2018,9,10.1,77,0,350,6.2,0.45,0,0,Autumn,No Holiday,Yes,674863
699,10/11/2018,10,12.2,73,1.9,374,7.4,0.92,0,0,Autumn,No Holiday,Yes,253627
768,10/11/2018,11,13.8,63,2.2,416,6.8,1.32,0,0,Autumn,No Holiday,Yes,171200
1034,10/11/2018,12,15.1,54,2.2,495,5.8,1.91,0,0,Autumn,No Holiday,Yes,810678
1094,10/11/2018,13,15.9,48,2.7,538,4.8,1.87,0,0,Autumn,No Holiday,Yes,759968
1113,10/11/2018,14,17.1,39,2,781,3,1.85,0,0,Autumn,No Holiday,Yes,145228
1229,10/11/2018,15,16.6,36,2.5,808,1.4,1.45,0,0,Autumn,No Holiday,Yes,752232
1263,10/11/2018,16,16,37,1.9,984,1.2,0.94,0,0,Autumn,No Holiday,Yes,842609
1379,10/11/2018,17,14.8,47,1.3,787,3.5,0.35,0,0,Autumn,No Holiday,Yes,818403
1226,10/11/2018,18,13.2,57,2.2,618,4.8,0.01,0,0,Autumn,No Holiday,Yes,961304
957,10/11/2018,19,12.1,67,1.5,430,6.1,0,0,0,Autumn,No Holiday,Yes,287639
877,10/11/2018,20,11.3,74,1.2,350,6.8,0,0,0,Autumn,No Holiday,Yes,565875
847,10/11/2018,21,10.8,78,1,303,7.1,0,0,0,Autumn,No Holiday,Yes,271903
885,10/11/2018,22,10.6,81,1.2,281,7.4,0,0,0,Autumn,No Holiday,Yes,133464
676,10/11/2018,23,10.3,84,1.3,250,7.7,0,0,0,Autumn,No Holiday,Yes,227664
655,11/11/2018,0,9.4,85,0.6,241,6.9,0,0,0,Autumn,No Holiday,Yes,900090
518,11/11/2018,1,8.8,89,0.7,213,7,0,0,0,Autumn,No Holiday,Yes,565752
370,11/11/2018,2,7.9,85,1.1,275,5.5,0,0,0,Autumn,No Holiday,Yes,263105
314,11/11/2018,3,7.1,85,0.7,329,4.7,0,0,0,Autumn,No Holiday,Yes,727007
189,11/11/2018,4,6.9,82,0.5,337,4,0,0,0,Autumn,No Holiday,Yes,695283
111,11/11/2018,5,6.8,83,0.6,341,4.1,0,0,0,Autumn,No Holiday,Yes,381414
117,11/11/2018,6,6.6,84,1.2,373,4,0,0,0,Autumn,No Holiday,Yes,741288
228,11/11/2018,7,6.4,84,1.3,369,3.8,0,0,0,Autumn,No Holiday,Yes,799464
395,11/11/2018,8,6.3,81,0.8,365,3.2,0.11,0,0,Autumn,No Holiday,Yes,595624
574,11/11/2018,9,7.8,72,1.2,360,3,0.54,0,0,Autumn,No Holiday,Yes,808600
563,11/11/2018,10,10.2,68,0.7,354,4.5,1.06,0,0,Autumn,No Holiday,Yes,571757
578,11/11/2018,11,10.7,68,0.4,341,5,0.54,0,0,Autumn,No Holiday,Yes,205542
769,11/11/2018,12,10.6,72,2,365,5.7,0.29,0,0,Autumn,No Holiday,Yes,696767
758,11/11/2018,13,9.8,70,1.7,360,4.5,0.33,0,0,Autumn,No Holiday,Yes,132280
810,11/11/2018,14,10.1,58,0.9,605,2.1,0.43,0,0,Autumn,No Holiday,Yes,792213
832,11/11/2018,15,10.2,58,2,573,2.2,0.29,0,0,Autumn,No Holiday,Yes,252622
616,11/11/2018,16,9.9,59,1.3,578,2.2,0.1,0,0,Autumn,No Holiday,Yes,108689
660,11/11/2018,17,8.9,57,3,1149,0.8,0.03,0,0,Autumn,No Holiday,Yes,727594
752,11/11/2018,18,8.9,55,2,1333,0.3,0,0,0,Autumn,No Holiday,Yes,365442
685,11/11/2018,19,8.7,52,0.8,1590,-0.6,0,0,0,Autumn,No Holiday,Yes,162785
711,11/11/2018,20,8.2,53,0.6,1621,-0.8,0,0,0,Autumn,No Holiday,Yes,691922
689,11/11/2018,21,8,51,0.5,1989,-1.5,0,0,0,Autumn,No Holiday,Yes,538746
690,11/11/2018,22,7,60,0,1948,-0.2,0,0,0,Autumn,No Holiday,Yes,553685
554,11/11/2018,23,6.3,62,0,1993,-0.4,0,0,0,Autumn,No Holiday,Yes,186578
587,13/11/2018,0,6.2,63,0.8,1611,-0.3,0,0,0,Autumn,No Holiday,Yes,348983
487,13/11/2018,1,5.6,68,0.5,1576,0.1,0,0,0,Autumn,No Holiday,Yes,826976
330,13/11/2018,2,5.6,64,0.1,1556,-0.6,0,0,0,Autumn,No Holiday,Yes,443539
205,13/11/2018,3,5.3,62,0,1485,-1.4,0,0,0,Autumn,No Holiday,Yes,921753
133,13/11/2018,4,4.9,63,0,1397,-1.5,0,0,0,Autumn,No Holiday,Yes,147654
162,13/11/2018,5,4.7,72,0,1310,0,0,0,0,Autumn,No Holiday,Yes,955758
402,13/11/2018,6,4.2,72,0.8,1326,-0.4,0,0,0,Autumn,No Holiday,Yes,379176
1066,13/11/2018,7,4.4,72,0.3,1189,-0.2,0,0,0,Autumn,No Holiday,Yes,590954
1910,13/11/2018,8,4.7,68,0.5,1032,-0.7,0.06,0,0,Autumn,No Holiday,Yes,950515
990,13/11/2018,9,6,59,1,719,-1.4,0.6,0,0,Autumn,No Holiday,Yes,440655
710,13/11/2018,10,9,51,0.9,706,-0.6,1.16,0,0,Autumn,No Holiday,Yes,152894
789,13/11/2018,11,11.4,46,0.8,876,0.1,1.57,0,0,Autumn,No Holiday,Yes,125070
890,13/11/2018,12,12.8,45,1.8,1170,1.1,1.82,0,0,Autumn,No Holiday,Yes,678645
912,13/11/2018,13,13.5,43,2.2,1687,1.1,1.92,0,0,Autumn,No Holiday,Yes,158165
928,13/11/2018,14,15,37,1.6,1703,0.4,1.82,0,0,Autumn,No Holiday,Yes,932846
980,13/11/2018,15,15.3,37,1.8,1774,0.6,1.5,0,0,Autumn,No Holiday,Yes,433490
1188,13/11/2018,16,14.2,37,2,1783,-0.3,0.91,0,0,Autumn,No Holiday,Yes,571482
1420,13/11/2018,17,12.7,40,1.9,1967,-0.5,0.33,0,0,Autumn,No Holiday,Yes,982777
2159,13/11/2018,18,11.3,42,1.2,1846,-1.1,0.01,0,0,Autumn,No Holiday,Yes,266475
1529,13/11/2018,19,9.8,45,1.3,1882,-1.5,0,0,0,Autumn,No Holiday,Yes,446994
1208,13/11/2018,20,9.5,44,1.8,1991,-2.1,0,0,0,Autumn,No Holiday,Yes,434262
1163,13/11/2018,21,8.5,42,1.1,2000,-3.7,0,0,0,Autumn,No Holiday,Yes,261920
1126,13/11/2018,22,8.1,50,0.5,2000,-1.7,0,0,0,Autumn,No Holiday,Yes,656284
718,13/11/2018,23,7.6,49,0.6,1971,-2.4,0,0,0,Autumn,No Holiday,Yes,423745
612,14/11/2018,0,7,54,0.9,1862,-1.6,0,0,0,Autumn,No Holiday,Yes,336417
517,14/11/2018,1,6.5,60,0.5,1788,-0.7,0,0,0,Autumn,No Holiday,Yes,195569
327,14/11/2018,2,6.2,59,0.6,1584,-1.2,0,0,0,Autumn,No Holiday,Yes,259982
210,14/11/2018,3,6.1,66,0.5,1347,0.2,0,0,0,Autumn,No Holiday,Yes,772806
164,14/11/2018,4,5.6,70,0.6,1311,0.5,0,0,0,Autumn,No Holiday,Yes,133676
135,14/11/2018,5,5.3,72,0.2,1278,0.6,0,0,0,Autumn,No Holiday,Yes,955389
362,14/11/2018,6,5.1,76,1.1,1195,1.2,0,0,0,Autumn,No Holiday,Yes,678171
1047,14/11/2018,7,5.2,78,0.3,1182,1.6,0,0,0,Autumn,No Holiday,Yes,489785
1916,14/11/2018,8,5,77,1.5,1115,1.2,0.07,0,0,Autumn,No Holiday,Yes,527278
1019,14/11/2018,9,7.1,61,0.5,1493,0,0.57,0,0,Autumn,No Holiday,Yes,420944
779,14/11/2018,10,9.6,53,1.4,1818,0.4,1.16,0,0,Autumn,No Holiday,Yes,433590
892,14/11/2018,11,12.1,49,0.8,1827,1.6,1.61,0,0,Autumn,No Holiday,Yes,822256
963,14/11/2018,12,14.2,45,0.9,1531,2.4,1.86,0,0,Autumn,No Holiday,Yes,476351
1028,14/11/2018,13,15.7,41,2.3,1322,2.4,2.01,0,0,Autumn,No Holiday,Yes,110788
1001,14/11/2018,14,16.1,32,1.4,1703,-0.6,1.8,0,0,Autumn,No Holiday,Yes,162855
1063,14/11/2018,15,15.9,30,0.7,1823,-1.6,1.34,0,0,Autumn,No Holiday,Yes,128796
1137,14/11/2018,16,15.2,40,2.7,1371,1.6,0.87,0,0,Autumn,No Holiday,Yes,876758
1532,14/11/2018,17,13.6,46,1.8,1374,2.1,0.31,0,0,Autumn,No Holiday,Yes,823074
2200,14/11/2018,18,12.2,47,2.6,1427,1.2,0.01,0,0,Autumn,No Holiday,Yes,776894
1464,14/11/2018,19,11.5,52,2.4,1319,1.9,0,0,0,Autumn,No Holiday,Yes,980093
1269,14/11/2018,20,10.5,52,1.4,1153,1,0,0,0,Autumn,No Holiday,Yes,919704
1239,14/11/2018,21,9.8,52,0.5,1255,0.3,0,0,0,Autumn,No Holiday,Yes,497797
1074,14/11/2018,22,8.8,58,0.5,1358,0.9,0,0,0,Autumn,No Holiday,Yes,964575
757,14/11/2018,23,8.4,65,0.8,1216,2.1,0,0,0,Autumn,No Holiday,Yes,274339
610,15/11/2018,0,7.7,67,0.4,1102,1.9,0,0,0,Autumn,No Holiday,Yes,656647
489,15/11/2018,1,7.3,64,0.3,1150,0.9,0,0,0,Autumn,No Holiday,Yes,420149
313,15/11/2018,2,7.1,68,0.6,1082,1.5,0,0,0,Autumn,No Holiday,Yes,711854
219,15/11/2018,3,6.5,75,1.1,970,2.3,0,0,0,Autumn,No Holiday,Yes,833398
154,15/11/2018,4,6.1,72,0.5,1052,1.4,0,0,0,Autumn,No Holiday,Yes,839080
